0,1,2,3,4,5,6,7,8,9,10,11
11110PE  205040,            羽球初學Badminton,0,      T7T8,      alum Gym校友PE館／容量100,"許仁豪HSU,JEN-HAO",32,須著乾淨室內運動鞋。患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,32,       , ,
11110PE  205041,            太極拳Tai Chi,0,      T7T8,      PEC柔道教室／容量50,"張耀庭CHANG, YAO-TING",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205042,            瑜珈Yoga,0,      T7T8,      Dance Rm舞蹈教室／容量40,"張介CHANG, CHIEH",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205043,            SUP 立式划槳Stand up Paddle,0,      T7T8,      SWIM Pl.游泳池／容量100,陳國華TAN KOK HWA,20,"第1週未到課者勿加簽本課,須能夠游完100M，腳不落地。有重大傷病或特殊病史請主動向授課老師說明。",20,       , ,
11110PE  205044,            籃球初學Basketball(basic),0,      W1W2,      Gym體育館2F／容量100,"盧淑雲LU, SHU-YUN",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205045,            空手道Karate,0,      W1W2,      PEC柔道教室／容量50,"劉雅甄Ya-Chen,Liu",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205046,            籃球初學Basketball(basic),0,      W3W4,      Gym體育館2F／容量100,"盧淑雲LU, SHU-YUN",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205047,            游泳初學Swimming(basic),0,      W3W4,      SWIM Pl.游泳池／容量100,"李大麟LEE, TA-LIN",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205048,            重量訓練Weight Training,0,      W3W4,      WT Rm.重訓室／容量100,"黃惠芝HUANG, HUI-TZU",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205049,            瑜珈Yoga,0,      W3W4,      Dance Rm舞蹈教室／容量40,"張介CHANG, CHIEH",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205050,            空手道Karate,0,      W3W4,      PEC柔道教室／容量50,"劉雅甄Ya-Chen,Liu",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205051,            重量訓練Weight Training,0,      W5W6,      WT Rm.重訓室／容量100,"邱晨然CHIU,CHEN-JAN",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205052,            排球Volleyball,0,      W5W6,      Gym體育館2F／容量100,"葉煌典HSIEH, HUANG-TIEN",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205053,            羽球初學Badminton,0,      W5W6,      alum Gym校友PE館／容量100,"朱真儀CHU, CHEN-YI",32,須著乾淨室內運動鞋。患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,32,       , ,
11110PE  205054,            柔道Judo,0,      W5W6,      PEC柔道教室／容量50,"劉振華FIU, CHEN-HUA",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205055,            網球初學Tennis(basic),0,      W5W6,      Stadium網球場／容量100,"鄭為仁CHENG, WEI-JEN",30,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,30,       , ,
11110PE  205056,            足球女football,0,      W5W6,      Stadium足球場／容量100,陳國華TAN KOK HWA,36,"第1週未到課者勿加簽本課,患有重大傷病或特殊病史同學請主動向授課老師說明以提供協助。不接受加簽。 限女生《不接受加簽 No extra selection》         ",36,       , ,
11110PE  205057,            瑜珈初學Yoga(basic),0,      W5W6,      Dance Rm舞蹈教室／容量40,"黃惠芝HUANG, HUI-TZU",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205058,            重量訓練Weight Training,0,      W7W8,      WT Rm.重訓室／容量100,"邱晨然CHIU,CHEN-JAN",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205059,            排球Volleyball,0,      W7W8,      Gym體育館2F／容量100,"葉煌典HSIEH, HUANG-TIEN",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205060,            羽球初學Badminton,0,      W7W8,      alum Gym校友PE館／容量100,"朱真儀CHU, CHEN-YI",32,須著乾淨室內運動鞋。患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,32,       , ,
11110PE  205061,            柔道Judo,0,      W7W8,      PEC柔道教室／容量50,"劉振華FIU, CHEN-HUA",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205062,            網球進階Tennis(advance),0,      W7W8,      Stadium網球場／容量100,"鄭為仁CHENG, WEI-JEN",30,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,30,       , ,
11110PE  205063,            足球男football,0,      W7W8,      Stadium足球場／容量100,陳國華TAN KOK HWA,36,"第1週未到課者勿加簽本課,患有重大傷病或特殊病史同學請主動向授課老師說明以提供協助。不接受加簽。 限男生《不接受加簽 No extra selection》         ",36,       , ,
11110PE  205064,            皮拉提斯Pilates,0,      W7W8,      Dance Rm舞蹈教室／容量40,"黃惠芝HUANG, HUI-TZU",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,35,       , ,
11110PE  205065,            羽球初學Badminton,0,      R1R2,      alum Gym校友PE館／容量100,"朱真儀CHU, CHEN-YI",32,須著乾淨室內運動鞋。患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,32,       , ,
11110PE  205066,            網球初學Tennis(basic),0,      R1R2,      Stadium網球場／容量100,"邵心平SHAO, HSIN-PING",30,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,30,       , ,
11110PE  205067,            羽球初學Badminton,0,      R3R4,      alum Gym校友PE館／容量100,"朱真儀CHU, CHEN-YI",32,須著乾淨室內運動鞋。患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,32,       , ,
11110PE  205068,            網球初學Tennis(basic),0,      R3R4,      Stadium網球場／容量100,"邵心平SHAO, HSIN-PING",30,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,30,       , ,
11110PE  205069,            瑜珈提斯Yogalates,0,      R3R4,      Dance Rm舞蹈教室／容量40,"許芸榛HSU, YUN-CHEN",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205070,            慢壘Softball,0,      R5R6,      Stadium棒球場／容量100,"徐志翔HSU, CHIH-HSIANG",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205071,            網球初學Tennis(basic),0,      R5R6,      Stadium網球場／容量100,"王汶琳WANG, WEN-LIN",30,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,30,       , ,
11110PE  205072,            爵士舞Jazz Dance,0,      R5R6,      alum Gym校友PE館／容量100,"黃靖琄HUANG,CHING-CHUAN",36,須著乾淨室內運動鞋。患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205073,            武術散打Physical Training:：san da,0,      R5R6,      PEC柔道教室／容量50,"邱晨然CHIU,CHEN-JAN",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205074,            高爾夫球Golf,0,      R5R6,,"林琨瀚LIN, KUN-HAN",26,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。前三堂在視聽教室，須自付保險及練習費。,26,       , ,
11110PE  205075,            桌球進階Ping pong (advance),0,      R5R6,      Old Gym桌球場／容量100,"吳德成WU, TE-CHENG",30,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,30,       , ,
11110PE  205076,            重量訓練Weight Training,0,      R5R6,      WT Rm.重訓室／容量100,"張祐華CHANG, YU-HUA",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205077,            國際標準舞Ballroom Dancing,0,      R5R6,      Dance Rm舞蹈教室／容量40,曾建嘉ZENG JIAN-JIA,36,需自備舞鞋。患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,27,       , ,
11110PE  205078,            籃球初學Basketball(basic),0,      R5R6,      Gym體育館2F／容量100,"謝文偉HSIEH, WEN-WEI",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205079,            慢壘Softball,0,      R7R8,      Stadium棒球場／容量100,"徐志翔HSU, CHIH-HSIANG",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205080,            游泳初學Swimming(basic),0,      R7R8,      SWIM Pl.游泳池／容量100,"施秉宏SHIH, PING-HUNG",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205081,            網球初學Tennis(basic),0,      R7R8,      Stadium網球場／容量100,"王汶琳WANG, WEN-LIN",30,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,30,       , ,
11110PE  205082,            爵士舞Jazz Dance,0,      R7R8,      alum Gym校友PE館／容量100,"黃靖琄HUANG,CHING-CHUAN",36,須著乾淨室內運動鞋。患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205083,            武術散打Physical Training:：san da,0,      R7R8,      PEC柔道教室／容量50,"邱晨然CHIU,CHEN-JAN",36,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205084,            高爾夫球Golf,0,      R7R8,,"林琨瀚LIN, KUN-HAN",26,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。前三堂在視聽教室，須自付保險及練習費。,26,       , ,
11110PE  205085,            桌球進階Ping pong (advance),0,      R7R8,      Old Gym桌球場／容量100,"吳德成WU, TE-CHENG",30,患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,30,       , ,
11110PE  205086,            國際標準舞Ballroom Dancing,0,      R7R8,      Dance Rm舞蹈教室／容量40,曾建嘉ZENG JIAN-JIA,36,需自備舞鞋。患有重大傷病或特殊病史之同學請主動向授課老師說明以提供協助。,14,       , ,
11110PE  205087,            排球Volleyball,0,      R7R8,      Gym體育館2F／容量100,"施惠方SZU, HUI-FANG",36,患有重大傷病或特殊病史之同學請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205088,            桌球初學Ping pong(basic),0,      F1F2,      Old Gym桌球場／容量100,"陳光紫CHEN, KUANG-TZU",36,患有重大傷病或特殊病史之同學請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205089,            籃球初學Basketball(basic),0,      F1F2,      Gym體育館2F／容量100,"陳虔倖CHEN, CHIEN-HSIN",36,患有重大傷病或特殊病史之同學請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205090,            水中有氧Water aerobics,0,      F1F2,      SWIM Pl.游泳池／容量100,"汪庭緣WANG, TING-YUAN",36,患有重大傷病或特殊病史之同學請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205091,            桌球初學Ping pong(basic),0,      F3F4,      Old Gym桌球場／容量100,"陳光紫CHEN, KUANG-TZU",36,患有重大傷病或特殊病史之同學請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205092,            籃球進階Basketball(advance),0,      F3F4,      Gym體育館2F／容量100,"陳虔倖CHEN, CHIEN-HSIN",36,修本課者需有初學基礎。患有重大傷病或特殊病史之同學請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205093,            水中有氧Water aerobics,0,      F3F4,      SWIM Pl.游泳池／容量100,"汪庭緣WANG, TING-YUAN",36,患有重大傷病或特殊病史之同學請主動向授課老師說明以提供協助。,36,       , ,
11110PE  205094,            流行舞蹈Pop Dance,0,      F3F4,      alum Gym校友PE館／容量100,"黃靖琄HUANG,CHING-CHUAN",36,須著乾淨室內運動鞋。患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,36,       , ,
